Results for well: PROD_Seg.out in the reservoir: PROD_Seg.out

t	BHP	q(Gas)	q(Oil)
days	psi	Mscf/d	stb/d
0         	0         	-         	0         	0         	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 16	910.953	160	11.5612	3.12931	8.43185	0	0.256609	0.743391	0		0.342804	0.55105	0.103297	0.00284898	0.0897371	0.26191	0.317834	0.330519	
Seg 17	935.964	160	11.1677	2.66176	8.50594	0	0.225363	0.774637	0		0.346214	0.548665	0.1022	0.00292044	0.0931249	0.266457	0.314769	0.325649	
Seg 18	960.405	160	10.808	2.22883	8.57914	0	0.194962	0.805038	0		0.349516	0.546279	0.10121	0.00299456	0.0964757	0.27075	0.311791	0.320984	
Seg 19	984.324	160	10.4778	1.82623	8.65156	0	0.165217	0.834783	0		0.352717	0.543896	0.100315	0.00307129	0.0997926	0.274809	0.308896	0.316503	
Seg 20	1007.78	160	10.1735	1.45015	8.72337	0	0.135538	0.864462	0		0.355825	0.541521	0.0995035	0.00315065	0.10308	0.278655	0.306077	0.312188	
Seg 21	1025.86	160	9.95114	1.17181	8.77933	0	0.117752	0.882248	0		0.3582	0.539665	0.0989206	0.00321472	0.105638	0.281533	0.303918	0.308911	
Seg 22	1043.57	160	9.74314	0.908488	8.83465	0	0.0932405	0.906759	0		0.360506	0.53783	0.0983841	0.00327992	0.108162	0.284278	0.301817	0.305744	
Seg 23	1060.92	160	9.54816	0.658763	8.88939	0	0.0689915	0.931009	0		0.362748	0.536016	0.0978901	0.00334626	0.110653	0.286898	0.29977	0.302678	
Seg 24	1077.94	160	9.36499	0.421384	8.94361	0	0.0449942	0.955006	0		0.364927	0.534224	0.0974348	0.00341371	0.113114	0.289404	0.297776	0.299706	
Seg 25	1094.65	160	9.1926	0.195249	8.99735	0	0.0212391	0.978761	0		0.367048	0.532455	0.0970151	0.00348227	0.115546	0.291801	0.29583	0.296823	
Seg 26	1111.09	160	9.04488	0	9.04488	0	0	1	0		0.117717	0.293878	0.294114	0.294291	0.117717	0.293878	0.294114	0.294291	
Seg 27	1127.51	160	9.03868	0	9.03868	0	0	1	0		0.117717	0.293878	0.294114	0.294291	0.117717	0.293878	0.294114	0.294291	
Seg 28	1143.93	160	9.03252	0	9.03252	0	0	1	0		0.117717	0.293878	0.294114	0.294291	0.117717	0.293878	0.294114	0.294291	
Seg 29	1160.34	160	9.02642	0	9.02642	0	0	1	0		0.117717	0.293878	0.294114	0.294291	0.117717	0.293878	0.294114	0.294291	
Seg 30	1176.73	160	9.02036	0	9.02036	0	0	1	0		0.117717	0.293878	0.294114	0.294291	0.117717	0.293878	0.294114	0.294291	


294.084   	300       	160       	232.253   	5673.69   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	52.7233	46.364	6.35929	0	0.879384	0.120616	0		0.217068	0.581356	0.198906	0.0026709	0.0186686	0.103321	0.37528	0.502731	
Seg 1	374.984	160	39.524	32.8719	6.65212	0	0.825711	0.174289	0		0.229612	0.594211	0.173761	0.00241614	0.0247959	0.130336	0.379703	0.465165	
Seg 2	437.086	160	32.3568	25.4904	6.86638	0	0.779405	0.220595	0		0.239097	0.60048	0.15811	0.00231287	0.0301731	0.151827	0.378039	0.439961	
Seg 3	490.922	160	27.7646	20.7247	7.03993	0	0.736109	0.263891	0		0.246889	0.603562	0.147275	0.0022737	0.035054	0.169708	0.374327	0.420911	
Seg 4	538.951	160	24.5272	17.3383	7.18894	0	0.694927	0.305073	0		0.253613	0.604866	0.139253	0.00226819	0.0395825	0.185032	0.369869	0.405516	
Seg 5	582.648	160	22.0991	14.7774	7.32165	0	0.655348	0.344652	0		0.259598	0.605084	0.133034	0.00228298	0.0438479	0.198439	0.365172	0.39254	
Seg 6	622.975	160	20.1972	12.7544	7.44282	0	0.61703	0.38297	0		0.265041	0.604595	0.128053	0.00231124	0.0479093	0.210351	0.360456	0.381283	
Seg 7	660.598	160	18.6592	11.1038	7.55542	0	0.57973	0.42027	0		0.270067	0.603622	0.123962	0.00234915	0.0518083	0.221059	0.35582	0.371313	
Seg 8	695.999	160	17.3847	9.72323	7.66146	0	0.543272	0.456728	0		0.27476	0.602307	0.120539	0.0023944	0.055575	0.230775	0.351309	0.362341	
Seg 9	729.54	160	16.3079	8.54554	7.76234	0	0.507524	0.492476	0		0.27918	0.600745	0.117629	0.00244554	0.0592323	0.239658	0.346941	0.354169	
Seg 10	761.499	160	15.3838	7.52467	7.85909	0	0.472382	0.527618	0		0.283372	0.599	0.115127	0.00250161	0.062798	0.247829	0.342722	0.346651	
Seg 11	792.099	160	14.5804	6.62792	7.95248	0	0.437765	0.562235	0		0.287368	0.597117	0.112953	0.00256194	0.066286	0.255386	0.338649	0.339679	
Seg 12	821.515	160	13.8745	5.83132	8.04314	0	0.403609	0.596391	0		0.291194	0.595131	0.111049	0.00262611	0.0697076	0.262406	0.334718	0.333169	
Seg 13	849.896	160	13.2484	5.11687	8.13153	0	0.369859	0.630141	0		0.294871	0.593066	0.109369	0.00269381	0.0730721	0.268952	0.33092	0.327056	
Seg 14	877.36	160	12.6888	4.47074	8.21806	0	0.336473	0.663527	0		0.298415	0.59094	0.10788	0.00276481	0.0763872	0.275076	0.327249	0.321287	
Seg 15	904.009	160	12.1852	3.88215	8.30306	0	0.303413	0.696587	0		0.301838	0.588769	0.106553	0.00283899	0.0796593	0.280824	0.323697	0.315819	
Seg 16	929.931	160	11.7293	3.34249	8.38678	0	0.27065	0.72935	0		0.305152	0.586564	0.105367	0.00291624	0.0828939	0.286232	0.320257	0.310617	
Seg 17	955.198	160	11.3143	2.84487	8.46948	0	0.238157	0.761843	0		0.308367	0.584334	0.104303	0.00299653	0.0860955	0.291332	0.316921	0.305651	
Seg 18	979.871	160	10.935	2.38368	8.55134	0	0.206046	0.793954	0		0.311488	0.582086	0.103346	0.00307982	0.089268	0.296152	0.313683	0.300897	
Seg 19	1003.99	160	10.587	1.95454	8.63249	0	0.174952	0.825048	0		0.314521	0.579828	0.102485	0.00316604	0.0924124	0.300712	0.310539	0.296337	
Seg 20	1027.61	160	10.2665	1.55337	8.71312	0	0.143825	0.856175	0		0.317472	0.577564	0.101709	0.00325524	0.0955328	0.305034	0.307482	0.29195	
Seg 21	1045.87	160	10.0316	1.25532	8.77627	0	0.125132	0.874868	0		0.319738	0.575782	0.101153	0.00332752	0.0979721	0.30828	0.305136	0.288612	
Seg 22	1063.73	160	9.81203	0.973269	8.83876	0	0.099188	0.900812	0		0.321942	0.574014	0.100643	0.0034011	0.100381	0.311376	0.302855	0.285388	
Seg 23	1081.21	160	9.60635	0.705688	8.90066	0	0.0734582	0.926542	0		0.324087	0.57226	0.100177	0.00347598	0.102761	0.314332	0.300636	0.282271	
Seg 24	1098.35	160	9.41327	0.451224	8.96205	0	0.0479334	0.952067	0		0.326175	0.570523	0.0997498	0.00355216	0.105113	0.317158	0.298476	0.279253	
Seg 25	1115.15	160	9.23167	0.208693	9.02298	0	0.0226055	0.977395	0		0.328209	0.568803	0.0993586	0.00362964	0.107439	0.319862	0.296372	0.276328	
Seg 26	1131.67	160	9.07671	0	9.07671	0	0	1	0		0.109508	0.322196	0.294525	0.273771	0.109508	0.322196	0.294525	0.273771	
Seg 27	1148.18	160	9.06994	0	9.06994	0	0	1	0		0.109508	0.322196	0.294525	0.273771	0.109508	0.322196	0.294525	0.273771	
Seg 28	1164.68	160	9.06322	0	9.06322	0	0	1	0		0.109508	0.322196	0.294525	0.273771	0.109508	0.322196	0.294525	0.273771	
Seg 29	1181.16	160	9.05656	0	9.05656	0	0	1	0		0.109508	0.322196	0.294525	0.273771	0.109508	0.322196	0.294525	0.273771	
Seg 30	1197.63	160	9.04996	0	9.04996	0	0	1	0		0.109508	0.322196	0.294525	0.273771	0.109508	0.322196	0.294525	0.273771	


295.513   	300       	160       	235.164   	5644.05   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	53.2732	46.9469	6.32625	0	0.881249	0.118751	0		0.213142	0.584704	0.199486	0.00266758	0.0183432	0.103957	0.37629	0.50141	
Seg 1	375.578	160	39.8442	33.2207	6.62349	0	0.827894	0.172106	0		0.225528	0.597882	0.174179	0.00241122	0.0244154	0.131404	0.380858	0.463323	
Seg 2	438.094	160	32.5787	25.7381	6.84067	0	0.78176	0.21824	0		0.234885	0.604351	0.158456	0.00230822	0.0297415	0.153225	0.37918	0.437854	
Seg 3	492.243	160	27.9325	20.916	7.01649	0	0.738592	0.261408	0		0.24257	0.607574	0.147585	0.00226976	0.0345747	0.171374	0.37541	0.418641	
Seg 4	540.521	160	24.6608	17.4933	7.16742	0	0.697502	0.302498	0		0.249202	0.608989	0.139543	0.00226513	0.0390588	0.186926	0.370881	0.403134	
Seg 5	584.423	160	22.2088	14.9069	7.30185	0	0.657984	0.342016	0		0.255107	0.609298	0.133315	0.00228085	0.0432822	0.200532	0.366111	0.390075	
Seg 6	624.923	160	20.2893	12.8647	7.4246	0	0.619698	0.380302	0		0.260478	0.608884	0.128328	0.00231009	0.0473039	0.21262	0.361324	0.378753	
Seg 7	662.692	160	18.7377	11.1991	7.53869	0	0.582405	0.417595	0		0.265439	0.607977	0.124235	0.002349	0.051165	0.223486	0.356619	0.36873	
Seg 8	698.219	160	17.4524	9.8062	7.64616	0	0.545929	0.454071	0		0.270073	0.60672	0.120812	0.00239527	0.0548957	0.233346	0.352043	0.359715	
Seg 9	731.87	160	16.3666	8.6182	7.74842	0	0.510141	0.489859	0		0.27444	0.605209	0.117904	0.00244746	0.0585186	0.242361	0.347614	0.351506	
Seg 10	763.925	160	15.435	7.58851	7.84653	0	0.474937	0.525063	0		0.278583	0.603509	0.115404	0.0025046	0.0620513	0.250654	0.343337	0.343958	
Seg 11	794.609	160	14.6253	6.68406	7.94126	0	0.440238	0.559762	0		0.282534	0.601668	0.113233	0.00256604	0.0655077	0.258324	0.33921	0.336959	
Seg 12	824.099	160	13.9139	5.88064	8.03324	0	0.405979	0.594021	0		0.286318	0.599718	0.111332	0.00263135	0.0688989	0.265449	0.335226	0.330426	
Seg 13	852.545	160	13.283	5.16006	8.12295	0	0.372109	0.627891	0		0.289956	0.597687	0.109657	0.00270022	0.0722341	0.272094	0.331379	0.324292	
Seg 14	880.066	160	12.7192	4.50838	8.2108	0	0.338583	0.661417	0		0.293464	0.595592	0.108172	0.00277244	0.075521	0.278312	0.327662	0.318505	
Seg 15	906.767	160	12.2118	3.91468	8.2971	0	0.305368	0.694632	0		0.296854	0.593449	0.10685	0.00284788	0.0787659	0.284148	0.324065	0.313021	
Seg 16	932.733	160	11.7525	3.37032	8.38215	0	0.272431	0.727569	0		0.300137	0.591269	0.105668	0.00292644	0.0819743	0.289639	0.320582	0.307805	
Seg 17	958.039	160	11.3345	2.8683	8.46618	0	0.239749	0.760251	0		0.303322	0.589061	0.104609	0.00300809	0.0851507	0.294818	0.317206	0.302826	
Seg 18	982.748	160	10.9524	2.40296	8.5494	0	0.207386	0.792614	0		0.306416	0.586834	0.103657	0.00309278	0.0882989	0.299712	0.313929	0.29806	
Seg 19	1006.9	160	10.6018	1.96992	8.63191	0	0.176083	0.823917	0		0.309423	0.584595	0.102801	0.00318047	0.0914199	0.304343	0.310748	0.293489	
Seg 20	1030.55	160	10.279	1.56507	8.71391	0	0.144732	0.855268	0		0.31235	0.582348	0.102031	0.0032712	0.0945178	0.308733	0.307656	0.289093	
Seg 21	1048.83	160	10.0423	1.26411	8.77817	0	0.125874	0.874126	0		0.3146	0.580577	0.101478	0.00334475	0.096941	0.312032	0.305281	0.285746	
Seg 22	1066.71	160	9.82108	0.979289	8.84179	0	0.0997094	0.900291	0		0.316788	0.578819	0.100973	0.00341963	0.099334	0.315178	0.302974	0.282515	
Seg 23	1084.22	160	9.61387	0.709053	8.90482	0	0.0737507	0.926249	0		0.318917	0.577076	0.100511	0.00349585	0.101699	0.318181	0.300729	0.279391	
Seg 24	1101.37	160	9.41938	0.452042	8.96734	0	0.0479891	0.952011	0		0.320991	0.575347	0.100088	0.00357339	0.104036	0.321053	0.298544	0.276367	
Seg 25	1118.19	160	9.23646	0.20706	9.0294	0	0.0224169	0.977583	0		0.323011	0.573635	0.0997017	0.00365227	0.106348	0.323801	0.296416	0.273435	
Seg 26	1134.73	160	9.08303	0	9.08303	0	0	1	0		0.108368	0.32613	0.294582	0.27092	0.108368	0.32613	0.294582	0.27092	
Seg 27	1151.25	160	9.07617	0	9.07617	0	0	1	0		0.108368	0.32613	0.294582	0.27092	0.108368	0.32613	0.294582	0.27092	
Seg 28	1167.77	160	9.06937	0	9.06937	0	0	1	0		0.108368	0.32613	0.294582	0.27092	0.108368	0.32613	0.294582	0.27092	
Seg 29	1184.27	160	9.06262	0	9.06262	0	0	1	0		0.108368	0.32613	0.294582	0.27092	0.108368	0.32613	0.294582	0.27092	
Seg 30	1200.76	160	9.05593	0	9.05593	0	0	1	0		0.108368	0.32613	0.294582	0.27092	0.108368	0.32613	0.294582	0.27092	


299.743   	300       	160       	243.629   	5555.14   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	54.8651	48.6384	6.22678	0	0.886507	0.113493	0		0.202143	0.594015	0.201185	0.0026578	0.01743	0.105732	0.379246	0.497591	
Seg 1	377.266	160	40.7682	34.2315	6.5367	0	0.834103	0.165897	0		0.214066	0.608117	0.17542	0.00239687	0.0233398	0.134419	0.384254	0.457988	
Seg 2	440.952	160	33.2186	26.4564	6.76226	0	0.788506	0.211494	0		0.223051	0.61516	0.159495	0.00229461	0.0285159	0.157187	0.382538	0.431759	
Seg 3	495.986	160	28.4164	21.4718	6.94459	0	0.745743	0.254257	0		0.230425	0.618796	0.148521	0.00225821	0.0332099	0.176108	0.3786	0.412082	
Seg 4	544.967	160	25.0459	17.9449	7.10103	0	0.704953	0.295047	0		0.236789	0.620531	0.140424	0.00225608	0.0375634	0.192315	0.373866	0.396256	
Seg 5	589.446	160	22.5253	15.2849	7.24039	0	0.665643	0.334357	0		0.242458	0.621102	0.134165	0.00227448	0.041664	0.206491	0.368884	0.382961	
Seg 6	630.429	160	20.5552	13.1875	7.36769	0	0.627481	0.372519	0		0.24762	0.620911	0.129162	0.0023065	0.0455694	0.219085	0.363888	0.371457	
Seg 7	668.609	160	18.9645	11.4784	7.48608	0	0.590235	0.409765	0		0.252392	0.620197	0.125063	0.00234828	0.04932	0.230407	0.358984	0.361288	
Seg 8	704.489	160	17.6477	10.0501	7.59768	0	0.553735	0.446265	0		0.256854	0.619109	0.121639	0.00239749	0.0529451	0.240682	0.354219	0.352154	
Seg 9	738.445	160	16.5363	8.83231	7.70397	0	0.517855	0.482145	0		0.261064	0.617749	0.118734	0.0024527	0.0564671	0.250078	0.34961	0.343845	
Seg 10	770.767	160	15.5831	7.77711	7.80601	0	0.482495	0.517505	0		0.265062	0.616185	0.11624	0.00251294	0.059903	0.258723	0.345163	0.336211	
Seg 11	801.682	160	14.755	6.85037	7.90463	0	0.447579	0.552421	0		0.268879	0.614466	0.114078	0.00257758	0.0632663	0.26672	0.340875	0.329138	
Seg 12	831.377	160	14.0276	6.02718	8.00046	0	0.413045	0.586955	0		0.272539	0.612628	0.112187	0.00264618	0.0665681	0.274151	0.336739	0.322541	
Seg 13	860.001	160	13.3828	5.28882	8.09401	0	0.378842	0.621158	0		0.276062	0.610697	0.110523	0.00271846	0.0698173	0.281083	0.332748	0.316351	
Seg 14	887.679	160	12.8067	4.62098	8.1857	0	0.344931	0.655069	0		0.279461	0.608694	0.10905	0.00279422	0.0730212	0.287571	0.328893	0.310515	
Seg 15	914.516	160	12.2883	4.01246	8.27586	0	0.311275	0.688725	0		0.282751	0.606635	0.107741	0.00287332	0.0761861	0.293661	0.325166	0.304987	
Seg 16	940.602	160	11.8191	3.45436	8.36479	0	0.277847	0.722153	0		0.28594	0.604532	0.106573	0.00295569	0.0793173	0.299394	0.321558	0.299731	
Seg 17	966.013	160	11.3923	2.93952	8.45274	0	0.244623	0.755377	0		0.289036	0.602394	0.105528	0.00304129	0.0824192	0.304802	0.318063	0.294717	
Seg 18	990.815	160	11.002	2.46211	8.53991	0	0.21158	0.78842	0		0.292048	0.600231	0.104591	0.00313011	0.0854957	0.309914	0.314672	0.289919	
Seg 19	1015.05	160	10.6441	2.01764	8.62645	0	0.179626	0.820374	0		0.294978	0.59805	0.10375	0.00322209	0.0885477	0.314752	0.311381	0.285319	
Seg 20	1038.76	160	10.3145	1.60195	8.71252	0	0.147627	0.852373	0		0.297832	0.595855	0.102995	0.00331729	0.0915788	0.31934	0.308184	0.280897	
Seg 21	1057.11	160	10.0725	1.29245	8.7801	0	0.128309	0.871691	0		0.300031	0.59412	0.102454	0.00339459	0.0939541	0.322792	0.305727	0.277527	
Seg 22	1075.06	160	9.84652	0.999478	8.84704	0	0.101502	0.898498	0		0.30217	0.592395	0.101961	0.00347331	0.0963007	0.326084	0.30334	0.274275	
Seg 23	1092.61	160	9.63486	0.721438	8.91342	0	0.0748754	0.925125	0		0.304253	0.590682	0.101512	0.00355345	0.0986202	0.329228	0.30102	0.271132	
Seg 24	1109.81	160	9.43624	0.456932	8.9793	0	0.0484216	0.951578	0		0.306283	0.588981	0.101101	0.00363501	0.100914	0.332233	0.298762	0.268091	
Seg 25	1126.66	160	9.24948	0.204729	9.04475	0	0.0221334	0.977867	0		0.308261	0.587294	0.100727	0.003718	0.103184	0.33511	0.296563	0.265144	
Seg 26	1143.24	160	9.09876	0	9.09876	0	0	1	0		0.105087	0.33745	0.294746	0.262717	0.105087	0.33745	0.294746	0.262717	
Seg 27	1159.81	160	9.09164	0	9.09164	0	0	1	0		0.105087	0.33745	0.294746	0.262717	0.105087	0.33745	0.294746	0.262717	
Seg 28	1176.36	160	9.08458	0	9.08458	0	0	1	0		0.105087	0.33745	0.294746	0.262717	0.105087	0.33745	0.294746	0.262717	
Seg 29	1192.9	160	9.07758	0	9.07758	0	0	1	0		0.105087	0.33745	0.294746	0.262717	0.105087	0.33745	0.294746	0.262717	
Seg 30	1209.43	160	9.07064	0	9.07064	0	0	1	0		0.105087	0.33745	0.294746	0.262717	0.105087	0.33745	0.294746	0.262717	


309.743   	300       	160       	262.991   	5348.04   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	58.4949	52.5006	5.99431	0	0.897524	0.102476	0		0.179447	0.612857	0.205061	0.00263513	0.0155393	0.109362	0.38601	0.489089	
Seg 1	381.036	160	42.8471	36.5141	6.33299	0	0.847287	0.152713	0		0.190344	0.628983	0.178309	0.00236372	0.0210864	0.140812	0.392114	0.445988	
Seg 2	447.317	160	34.6509	28.0734	6.5775	0	0.802976	0.197024	0		0.19851	0.637283	0.161944	0.00226316	0.0259295	0.165686	0.390322	0.418062	
Seg 3	504.305	160	29.4971	22.7226	6.77453	0	0.761202	0.238798	0		0.2052	0.641822	0.150746	0.00223139	0.0303148	0.186322	0.385995	0.397369	
Seg 4	554.835	160	25.9048	18.9614	6.94345	0	0.721162	0.278838	0		0.210974	0.644264	0.142527	0.00223485	0.0343798	0.203981	0.380781	0.380858	
Seg 5	600.582	160	23.2307	16.1367	7.094	0	0.682391	0.317609	0		0.216123	0.645418	0.1362	0.00225927	0.0382086	0.219424	0.375303	0.367065	
Seg 6	642.624	160	21.1472	13.9155	7.23168	0	0.644578	0.355422	0		0.220818	0.645722	0.131162	0.00229757	0.0418566	0.233143	0.369821	0.35518	
Seg 7	681.704	160	19.4689	12.1089	7.35993	0	0.607504	0.392496	0		0.225167	0.645439	0.127048	0.00234582	0.0453622	0.245479	0.36445	0.344709	
Seg 8	718.355	160	18.0821	10.601	7.48104	0	0.57101	0.42899	0		0.229244	0.644734	0.123621	0.00240171	0.0487536	0.256678	0.359241	0.335328	
Seg 9	752.977	160	16.913	9.31643	7.59661	0	0.534977	0.465023	0		0.233097	0.643715	0.120724	0.0024638	0.0520516	0.266922	0.354212	0.326814	
Seg 10	785.877	160	15.9116	8.20375	7.7078	0	0.499315	0.500685	0		0.236766	0.642459	0.118243	0.00253116	0.0552726	0.276354	0.349368	0.319006	
Seg 11	817.296	160	15.0422	7.22668	7.81549	0	0.46395	0.53605	0		0.240278	0.64102	0.116099	0.00260317	0.0584293	0.285083	0.344703	0.311785	
Seg 12	847.429	160	14.2791	6.3587	7.92036	0	0.428827	0.571173	0		0.243653	0.639437	0.11423	0.00267942	0.0615322	0.293198	0.34021	0.305059	
Seg 13	876.436	160	13.6029	5.57997	8.02298	0	0.393899	0.606101	0		0.246909	0.63774	0.112591	0.00275964	0.0645897	0.300773	0.33588	0.298757	
Seg 14	904.448	160	12.9991	4.87531	8.12377	0	0.359127	0.640873	0		0.250059	0.635952	0.111145	0.00284365	0.0676087	0.307867	0.331703	0.292822	
Seg 15	931.576	160	12.456	4.23287	8.22311	0	0.324481	0.675519	0		0.253114	0.634089	0.109865	0.00293135	0.0705952	0.31453	0.327668	0.287206	
Seg 16	957.913	160	11.9646	3.64325	8.32131	0	0.289934	0.710066	0		0.256082	0.632167	0.108728	0.00302269	0.0735541	0.320806	0.323767	0.281873	
Seg 17	983.542	160	11.5175	3.09889	8.41866	0	0.255464	0.744536	0		0.258971	0.630196	0.107715	0.00311765	0.0764897	0.32673	0.319991	0.276789	
Seg 18	1008.53	160	11.109	2.59362	8.51538	0	0.221051	0.778949	0		0.261787	0.628185	0.106811	0.00321626	0.0794057	0.332333	0.316332	0.271929	
Seg 19	1032.92	160	10.7343	2.12265	8.61162	0	0.187381	0.812619	0		0.264533	0.626143	0.106005	0.00331849	0.0823034	0.337641	0.312784	0.267272	
Seg 20	1056.78	160	10.3893	1.68169	8.70759	0	0.153852	0.846148	0		0.267213	0.624077	0.105285	0.0034244	0.0851855	0.342677	0.309339	0.262798	
Seg 21	1075.27	160	10.1355	1.3522	8.78331	0	0.133407	0.866593	0		0.269286	0.622431	0.104772	0.0035107	0.0874527	0.346477	0.306688	0.259383	
Seg 22	1093.32	160	9.89854	1.0401	8.85843	0	0.105073	0.894927	0		0.271306	0.620788	0.104308	0.00359866	0.0896946	0.350102	0.304114	0.25609	
Seg 23	1110.98	160	9.67675	0.743708	8.93304	0	0.0768526	0.923147	0		0.273275	0.61915	0.103887	0.00368829	0.0919126	0.353563	0.301614	0.25291	
Seg 24	1128.25	160	9.46873	0.461515	9.00721	0	0.0487394	0.951261	0		0.275195	0.617519	0.103506	0.00377958	0.0941081	0.356873	0.299184	0.249835	
Seg 25	1145.17	160	9.27323	0.192215	9.08102	0	0.0207273	0.979273	0		0.277069	0.615897	0.103162	0.00387256	0.0962821	0.360041	0.29682	0.246857	
Seg 26	1161.83	160	9.13357	0	9.13357	0	0	1	0		0.0978824	0.362306	0.295106	0.244706	0.0978824	0.362306	0.295106	0.244706	
Seg 27	1178.48	160	9.12582	0	9.12582	0	0	1	0		0.0978824	0.362306	0.295106	0.244706	0.0978824	0.362306	0.295106	0.244706	
Seg 28	1195.12	160	9.11813	0	9.11813	0	0	1	0		0.0978824	0.362306	0.295106	0.244706	0.0978824	0.362306	0.295106	0.244706	
Seg 29	1211.74	160	9.11052	0	9.11052	0	0	1	0		0.0978824	0.362306	0.295106	0.244706	0.0978824	0.362306	0.295106	0.244706	
Seg 30	1228.35	160	9.10297	0	9.10297	0	0	1	0		0.0978824	0.362306	0.295106	0.244706	0.0978824	0.362306	0.295106	0.244706	


311.172   	300       	160       	265.825   	5319.17   	

Seg No.	BHP	Temp	Vm(m/s)	Vsg	Vso	Vsw	alpha_G	alpha_O	alpha_W	Y[0]	Y[1]	Y[2]	Y[3]	X[0]	X[1]	X[2]	X[3]	
Seg 0	300	160	59.0254	53.0639	5.96148	0	0.899001	0.100999	0		0.176441	0.61531	0.205617	0.00263184	0.0152883	0.109838	0.386982	0.487892	
Seg 1	381.591	160	43.1463	36.8418	6.3045	0	0.849059	0.150941	0		0.187199	0.631719	0.178724	0.00235888	0.020786	0.141686	0.393253	0.444275	
Seg 2	448.252	160	34.8555	28.3037	6.5518	0	0.804926	0.195074	0		0.195253	0.640193	0.162295	0.00225856	0.0255837	0.166862	0.391449	0.416105	
Seg 3	505.526	160	29.6507	22.8997	6.75098	0	0.763288	0.236712	0		0.20185	0.644856	0.151066	0.00222747	0.029927	0.187742	0.387063	0.395269	
Seg 4	556.283	160	26.0265	19.1048	6.92175	0	0.723351	0.276649	0		0.207542	0.647396	0.14283	0.00223175	0.0339528	0.205608	0.381777	0.378662	
Seg 5	602.216	160	23.3304	16.2564	7.07394	0	0.684652	0.315348	0		0.21262	0.64863	0.136494	0.00225706	0.0377446	0.22123	0.376224	0.364801	
Seg 6	644.414	160	21.2307	14.0175	7.21316	0	0.646885	0.353115	0		0.217251	0.649002	0.131451	0.00229628	0.0413575	0.235109	0.370669	0.352865	
Seg 7	683.626	160	19.5399	12.197	7.34288	0	0.609831	0.390169	0		0.221542	0.648779	0.127334	0.00234549	0.0448297	0.247589	0.365229	0.342353	
Seg 8	720.391	160	18.1431	10.6777	7.46541	0	0.573333	0.426667	0		0.225564	0.648126	0.123908	0.00240237	0.0481892	0.258919	0.359953	0.332939	
Seg 9	755.111	160	16.9659	9.38348	7.58237	0	0.537274	0.462726	0		0.229369	0.647154	0.121011	0.00246548	0.0514567	0.269284	0.354862	0.324397	
Seg 10	788.096	160	15.9575	8.26255	7.69494	0	0.501563	0.498437	0		0.232992	0.645941	0.118533	0.0025339	0.0546484	0.278827	0.349959	0.316567	
Seg 11	819.59	160	15.0822	7.27824	7.804	0	0.466129	0.533871	0		0.23646	0.644541	0.116392	0.00260701	0.057777	0.287659	0.345238	0.309326	
Seg 12	849.788	160	14.3141	6.40381	7.91024	0	0.430915	0.569085	0		0.239795	0.642994	0.114526	0.00268441	0.0608528	0.295872	0.340692	0.302583	
Seg 13	878.852	160	13.6335	5.61925	8.01423	0	0.395875	0.604125	0		0.243014	0.641329	0.112891	0.00276583	0.0638842	0.303538	0.336311	0.296267	
Seg 14	906.914	160	13.0257	4.90926	8.11641	0	0.360972	0.639028	0		0.246129	0.639571	0.11145	0.00285109	0.066878	0.310718	0.332086	0.290318	
Seg 15	934.086	160	12.479	4.2619	8.21715	0	0.326174	0.673826	0		0.24915	0.637736	0.110174	0.00294009	0.0698402	0.317462	0.328006	0.284691	
